n_residues,rg,bond_mean,bond_std,bond_max_dev,angle_mean,angle_std,clash_rate,end_to_end,mode,sample_idx
256,18.00215721130371,3.8386921882629395,0.17950429022312164,0.6376264095306396,103.25945281982422,16.097097396850586,0.0,49.86393356323242,compile_bf16,36
256,18.63686180114746,3.8368096351623535,0.1835261434316635,0.8392002582550049,103.77894592285156,16.1158447265625,0.0,40.06145477294922,compile_bf16,37
256,17.441484451293945,3.809255361557007,0.18780650198459625,0.7866861820220947,107.15011596679688,18.606050491333008,0.0,34.27023696899414,compile_bf16,38
256,17.211143493652344,3.8184144496917725,0.19074727594852448,0.6703519821166992,96.1778564453125,9.694350242614746,0.0,11.73627758026123,compile_bf16,39
256,17.762004852294922,3.80530047416687,0.17215681076049805,0.5358266830444336,101.90498352050781,15.793323516845703,0.0,32.53716278076172,compile_bf16,40
256,18.017778396606445,3.838258743286133,0.18115633726119995,0.7874815464019775,101.39083099365234,15.700559616088867,0.0,40.107635498046875,compile_bf16,41
256,17.217042922973633,3.8450052738189697,0.19640885293483734,0.6615197658538818,97.03501892089844,10.663028717041016,0.0,15.960891723632812,compile_bf16,42
256,18.587793350219727,3.814067840576172,0.1679132878780365,0.5980727672576904,95.49406433105469,8.547648429870605,0.0,39.4896354675293,compile_bf16,43
256,16.97727394104004,3.8357388973236084,0.18028415739536285,0.8062756061553955,106.79725646972656,17.247026443481445,0.0,42.64424133300781,compile_bf16,44
256,16.948543548583984,3.8115804195404053,0.190994530916214,0.6823794841766357,98.12039947509766,11.627453804016113,0.0,35.55238342285156,compile_bf16,45
256,17.90985107421875,3.816848039627075,0.18266661465168,0.6750233173370361,96.27659606933594,10.871992111206055,0.0,27.720033645629883,compile_bf16,46
256,17.23960304260254,3.8257079124450684,0.19302436709403992,0.7289612293243408,102.73307037353516,15.446785926818848,0.0,38.02855682373047,compile_bf16,47
256,18.004844665527344,3.827098846435547,0.1784532517194748,0.5862512588500977,96.68309783935547,10.626773834228516,0.0,42.25114822387695,compile_bf16,48
256,17.372007369995117,3.8144583702087402,0.20079807937145233,0.8701112270355225,105.67925262451172,16.697324752807617,0.0,28.056255340576172,compile_bf16,49
